StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,native,primary,early_language,consent,Prolific_ID,general_1,general_2,stigma_resp_1,stigma_dist_1,stigma_resp_2,stigma_dist_2,stigma_dist_3,stigma_danger,check,stertyp_cmptition_1,stertyp_cmptition_2,concept_1,concept_2,concept_3,stertyp_comp_1,stertyp_warm_1,stertyp_status_1,stertyp_warm_2,stertyp_status_2,stertyp_comp_2,donate_1,donate_2,donate_3,familiar_1,familiar_2,like,like_fr,offens,offens_fr,impression_1,impression_2,impression_3,impression_3_4_TEXT,control_like,control_often,control_preference,empathy_1,empathy_2,empathy_3,political_social,political_econ,experience_1,experience_2,experience_3,demo_age,demo_gender,demo_education,demo_income,comment,PROLIFIC_PID,Q_BallotBoxStuffing,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,not_pc_label,pc_label,SliderOverlapValue,label
2024-12-10 14:54:13,2024-12-10 15:04:13,0,97.227.155.82,100,600,1,2024-12-10 15:04:14,R_1g7LSfxez6ZwIxj,,,,,33.8775,-84.5017,anonymous,EN,1,1,1,1,65c11389b0d2ba8e63cb8b22,"Disenfranchised, sad and forgotten come to mind automatically when thinking about the homeless. I also think that they are often overlooked and unfairly scorned.  ","This person is probably sweet but down on their luck. They either lost a job or were kicked out of their housing situation and they are struggling to survive out on the streets with very little to their name. They have few possessions, probably no clean clothes or toiletries and no means to obtain a hot meal and are hungry. ",2,1,4,4,5,3,2,1,1,1,3,1,4,5,4,5,1,3,70,10,20,5,4,1,"It is hard hitting and to the point- these people are unfortunately without a home therefore they are homeless. ",2,"It is a very P.C. way to say homeless as the word homeless historically comes with bad connotations. ","I see them no differently than someone who says ""the unhoused"". It all depends on their intentions and the way they use the term. ","Just fine. They are trying their best to not be perceived as prejudiced or mean. ",3,,4,4,3,4,4,3,6,4,,,1,38,2,3,2,,65c11389b0d2ba8e63cb8b22,,,,,,the homeless,people who experience housing insecurity,73,the homeless
2024-12-10 14:57:24,2024-12-10 15:04:21,0,172.7.2.183,100,417,1,2024-12-10 15:04:22,R_5CM2D8GaimzmB7b,,,,,30.1294,-95.4238,anonymous,EN,1,1,1,1,652898fb226b244735680703,"Most homeless people that I see in our city are veterans with mental health issues. They lack the mental ability to hold a job and/or function to pay bills anymore. ",He keeps to himself. He has been through many trials and storms that have left him mentally and financially drained.,1,5,5,5,5,4,2,1,1,1,4,1,3,3,3,3,1,1,40,40,20,5,5,2,It just sounds better to say people experiencing housing insecurity. It sounds more politically correct.,2,I think it makes people sound like they are less than others.,"I perceive them to think that the homeless are less than they are, and they are better than the homeless.",I would think that they are sensitive to the situation.,2,,7,9,3,5,5,1,7,4,,,1,46,2,6,3,,652898fb226b244735680703,,,,,,the homeless,people who experience housing insecurity,100,the homeless
2024-12-10 14:57:29,2024-12-10 15:04:36,0,75.187.69.219,100,427,1,2024-12-10 15:04:37,R_1Q5tsL3EnAFNP5M,,,,,39.5107,-84.7427,anonymous,EN,1,1,1,1,558aab19fdf99b65685f0142,They struggle in life and face a lot of uncertainty which is mentally debilitating.,They are downtrodden and sad. You can see the struggle in their face. Life is not fair to them.,2,3,5,5,5,2,2,1,1,4,3,4,3,4,2,4,1,2,0,0,100,5,4,2,It is isn't as derogatory and judgmental. Also it suggests they can find a home again.,2,Because it suggests that it's not permanent. Whereas homeless sounds like a permanent state of being.,"People who are in big cities, living in tents and struggling with mental health and looking for handouts.",Families with children who are searching for a place of permanence. They live in motels and on streets.,2,,7,8,3,3,3,4,7,4,,,1,37,2,5,3,Best wishes. Everything was great.,558aab19fdf99b65685f0142,,,,,,the homeless,people who experience housing insecurity,86,people who experience housing insecurity
2024-12-10 14:46:53,2024-12-10 15:04:37,0,161.8.167.250,100,1064,1,2024-12-10 15:04:38,R_55ZobtIWHFy29Su,,,,,37.751,-97.822,anonymous,EN,1,1,1,1,6741ce8667002c96f0362d34,"When I hear the term ""the homeless,"" I think of individuals who lack stable, permanent housing and may face various challenges such as poverty, access to healthcare, and employment opportunities. Associations that come to mind include vulnerability, struggle, support services, and community outreach.","This person might be experiencing homelessness and could appear weathered from living on the streets. They might carry only a few belongings in a bag and have a look of resilience mixed with weariness. Their clothes might be weathered and layered to cope with changing weather. Despite their situation, they may still maintain a sense of dignity and a quiet determination.",2,1,5,3,4,2,2,1,1,4,3,4,3,4,3,4,1,3,50,30,20,5,5,2,"I prefer the term ""people who experience housing insecurity"" because it focuses on the individual’s situation rather than labeling them as a permanent status, emphasizing their humanity and the temporary nature of their housing challenges.",2,"""People who experience housing insecurity"" is less offensive because it shifts the focus from a negative label to recognizing the individual's circumstances and acknowledges that their situation is not their sole identity.","Using the term ""the homeless"" might reflect a lack of awareness or sensitivity to the complexities of homelessness.","
Using the term ""people who experience housing insecurity"" suggests a more compassionate and respectful approach.",2,,6,5,2,4,5,2,5,6,,1,,37,2,6,3,,6741ce8667002c96f0362d34,,,,,,the homeless,people who experience housing insecurity,81,the homeless
2024-12-10 14:53:41,2024-12-10 15:04:41,0,216.162.101.28,100,660,1,2024-12-10 15:04:42,R_69mEsT8CC9OTOCp,,,,,29.6801,-100.0079,anonymous,EN,1,1,1,1,5f73610089f920075dbb129b,"I imagine people who have had a lot of disadvantages in life. They're probably marginalized, traumatized in some way, may be from a lower-class background, and may experience mental health issues (and possibly self-medicate with drugs or alcohol). People who experience housing insecurity generally have a lot of barriers and need some extra help to achieve stability.","This person does the best they can with what they have. They may struggle to get a job because of lack of permanent address, trouble keeping up with email and phone calls, and lack of access to hygiene. They probably struggle with health problems and may be malnourished.",1,2,5,5,5,1,2,1,1,2,3,3,4,5,3,4,1,2,50,25,25,4,4,2,"I feel like there's a lot of stigma that has been created around the term ""homeless,"" so I personally prefer to use ""people who experience housing insecurity"" or other similar terms, even though they're longer. I just don't want to contribute to stigma against people who already suffer from so many disadvantages.",2,"Because it hasn't been used derogatorily like ""the homeless"" has, so there's less baggage around it. It also emphasizes the humanity of unhoused people and the fact that they are not defined by their circumstances.",It's difficult to tell just from that; the person may be well-meaning but simply not up to date with the latest terminology.,"I would imagine a person who uses this term is trying to be sensitive, or is repeating something they've often heard. While I would hope this means they genuinely care about unhoused people, it's also possible that they're simply trying to mask true feelings or ""keep people from getting mad at them.""",2,,6,8,3,4,4,3,7,7,,,1,37,2,2,1,,5f73610089f920075dbb129b,,,,,,the homeless,people who experience housing insecurity,54,people who experience housing insecurity
2024-12-10 14:46:52,2024-12-10 15:04:44,0,75.179.129.26,100,1071,1,2024-12-10 15:04:44,R_7zPhNthRENwZlCL,,,,,38.205,-87.5742,anonymous,EN,1,1,1,1,5b5ed13b6b2559000177ed34,"People who experience housing insecurity often face constant uncertainty about where they will sleep, struggling with financial instability, systemic barriers, or lack of support. The term brings to mind resilience and vulnerability intertwined.","They are resourceful and determined, they are juggling multiple jobs and responsibilities with a weary but hopeful demeanor. They carry a backpack with essentials, radiating a mix of resilience and quiet vulnerability, reflecting the challenges they've faced while holding onto the belief that things can get better.",2,1,5,4,5,2,2,1,2,2,3,3,3,4,3,3,1,2,40,50,10,5,3,2,"This term emphasizes the person first, highlighting their humanity and recognizing that their situation is temporary and complex.",2,It's less offensive because it centers on the individual's humanity and acknowledges their circumstances without defining them solely by their housing status.,"I perceive them as potentially unaware of the term's dehumanizing implications, though likely not intending harm, simply using language that reflects common societal norms.","I perceive them as thoughtful and empathetic, consciously choosing language that respects the dignity and complexity of the individuals they're describing.",2,,6,8,3,4,3,2,7,7,,,1,36,1,3,2,,5b5ed13b6b2559000177ed34,,,,,,the homeless,people who experience housing insecurity,83,people who experience housing insecurity
2024-12-10 14:59:49,2024-12-10 15:04:46,0,216.222.178.10,100,296,1,2024-12-10 15:04:46,R_3ly15qSreERJfma,,,,,44.8693,-91.9265,anonymous,EN,1,1,1,1,5c6f906672c0e50001d9332a,"I associate ""the homeless"" with individuals who live on the street or in homeless shelters. I also associate it with crime and rampant drug use and mental health issues.",They are generally unwashed and wearing clothes that haven't been cleaned for sometime. They often will smell of cigarettes.,4,4,4,2,2,4,2,4,2,4,4,4,2,2,2,2,1,2,50,48,2,4,2,1,Changing commonly known terms just confuses people and paints a picture that is not usually accurate.,1,The other term is very academic and would not be accepted by anyone outside of academia.,It can be used to describe an individual or a group of people.,This sounds like a group.,1,,1,8,2,4,4,3,5,5,,1,,32,1,6,5,,5c6f906672c0e50001d9332a,,,,,,the homeless,people who experience housing insecurity,100,the homeless
2024-12-10 14:57:47,2024-12-10 15:04:50,0,66.56.46.219,100,422,1,2024-12-10 15:04:51,R_32VzIQlQKydknbJ,,,,,34.111,-84.3025,anonymous,EN,1,1,1,1,668ec75042d29bd6e39f4a16,"When I hear of people struggling with housing insecurity, I think of people who may be in trouble of foreclosure or struggling to pay their monthly mortgage payments. ","This person is likely hardworking but was manipulated by the system into paying too much for a house, bad credit, etc. ",2,2,4,4,5,2,2,4,4,2,3,3,3,3,2,3,2,2,28,40,32,4,3,1,Simpler and more commonly used.,2,It is a broader statement and infers many possibilities as to the extent of their situation.,"Like I mentioned earlier, it is a common phrase so I don't really think anything of it when someone uses the term ""homeless"".","I would be surprised to hear this term used, so I'd view this person as more intellectual and caring. ",2,,6,3,2,3,4,4,2,2,,1,,19,1,2,4,,668ec75042d29bd6e39f4a16,,,,,,the homeless,people who experience housing insecurity,40,people who experience housing insecurity
2024-12-10 14:55:09,2024-12-10 15:04:50,0,75.73.230.90,100,581,1,2024-12-10 15:04:51,R_3Qulu7599UTPYMN,,,,,45.1889,-93.3975,anonymous,EN,1,1,1,1,60fcf6b8fcdfa822c55aaed7,I feel guilty that they are struggling so much and I have a roof over my head. I think they're lonely and need help.,They are probably struggling and in need of help. They probably aren't doing well.,2,3,5,5,5,2,2,1,1,2,3,2,2,5,2,5,1,1,33,34,33,4,4,2,"The term ""homeless"" has a stigma to it that people associate negative things with",2,"People associate bad things with the term ""homeless"" and have preconceived notions about those kind of people.",They are more likely to believe that the homeless are lazy and selfish.,They are more likely to believe that those people are in those situations due to external factors.,2,,6,5,3,4,3,3,7,7,,,1,22,2,5,3,,60fcf6b8fcdfa822c55aaed7,,,,,,the homeless,people who experience housing insecurity,91,the homeless
2024-12-10 14:55:28,2024-12-10 15:05:13,0,67.207.42.135,100,584,1,2024-12-10 15:05:13,R_5Ny6u2hTqB81uLy,,,,,39.7102,-111.8363,anonymous,EN,1,1,1,1,55afbe52fdf99b4099d57214,People who experience housing insecurity generally are facing financial challenges. They may be living at poverty level and struggle with affording food and clothing as well.,This person is in a rough spot and doesn't have a lot of money. They may not know how to budget the money they do have very well. They are generally considered poor. They may work at a job that only pays minimum wage but still can't afford a place to live.,4,1,5,5,5,1,2,4,3,4,3,2,3,4,2,4,1,2,100,0,0,5,4,2,I feel that it has less of a negative feel to it.,2,Generally in media using homeless has come across as negative or has negative stereotypes associated with it and housing insecurity doesn't have quite that stigma.,I see that person as a normal person who is talking about people without a home to live in. I don't see them as negative or positive based on their use of this term.,I seem them also as a normal person who is just talking about people. I think that they may be more cautious in how they come across to other people and worry about offending others more.,3,,6,4,3,4,3,3,2,2,1,1,,41,2,5,3,,55afbe52fdf99b4099d57214,,,,,,the homeless,people who experience housing insecurity,51,people who experience housing insecurity
2024-12-10 14:51:39,2024-12-10 15:05:17,0,172.56.71.248,100,817,1,2024-12-10 15:05:17,R_32Dh0MmxIip1jLr,,,,,33.7173,-84.4783,anonymous,EN,1,1,1,1,6236fe0ee063333a3e1ba72a,Our people coming from different countries and natively that have everyday struggles.,"They value helping hands and like to attend meal meetups ",3,2,4,4,4,2,2,2,4,4,2,5,3,3,3,3,3,3,30,30,40,4,2,1,A word my family uses a lot and just clicks.,2,It just seems friendlier.,Someone who is more of an old soul.,A person who might be a little entitled.,1,,4,5,2,4,4,2,6,6,,,1,25,2,3,2,,6236fe0ee063333a3e1ba72a,,,,,,the homeless,people who experience housing insecurity,25,the homeless
2024-12-10 14:53:08,2024-12-10 15:05:27,0,24.205.38.164,100,738,1,2024-12-10 15:05:27,R_1nIrak7lrYKQWyI,,,,,33.8321,-118.1739,anonymous,EN,1,1,4,1,60fbe1b28e457c556359f8d0,"Associations of people who experience housing insecurity are someone feeling pain, stress, and anger. These people might come from backgrounds where they are not supported emotionally or financially and struggle to make it in life.","This person is scattered brain and trying their best to make it. They are probably struggling in all areas of life like mental health, finances, jobs, and relationships with friends and family.",2,1,4,5,5,1,2,1,1,3,2,4,5,5,3,5,2,3,50,30,20,5,5,2,I prefer 'people who experience housing insecurity' as a term for homelessness because it shows the potential of someone who can get on their feet while homelessness sounds like they can't ever find a home,2,"It is less offensive because it is usually not associated with preconceived notions like drug dealers, crack-heads, alcoholics.",I perceive them as neutral because they might be stating a fact.,They sound smart and intelligent.,3,,5,8,3,5,3,5,7,4,1,,,23,2,5,1,,60fbe1b28e457c556359f8d0,,,,,,the homeless,people who experience housing insecurity,77,people who experience housing insecurity
